,equity
2023-03-14 12:55:00,99997.25
2023-03-14 13:00:00,99997.25
2023-03-14 13:05:00,99997.25
2023-03-14 13:10:00,99997.25
2023-03-14 13:15:00,99997.25
2023-03-14 13:20:00,99997.25
2023-03-14 13:25:00,99997.25
2023-03-14 13:30:00,99997.25
2023-03-14 13:35:00,99997.25
2023-03-14 13:40:00,99997.25
2023-03-14 13:45:00,99997.25
2023-03-14 13:50:00,99997.25
2023-03-14 13:55:00,99997.25
2023-03-14 14:00:00,99997.25
2023-03-14 14:05:00,99997.25
2023-03-14 14:10:00,99995.6484375
2023-03-14 14:30:00,99994.046875
2023-03-14 14:35:00,99994.15625
2023-03-14 14:45:00,99992.5546875
2023-03-14 14:50:00,99990.953125
2023-03-14 15:10:00,99990.953125
2023-03-14 15:15:00,99990.953125
2023-03-14 15:20:00,99990.953125
2023-03-14 15:25:00,99990.953125
2023-03-14 15:30:00,99990.953125
2023-03-14 15:35:00,99990.953125
2023-03-14 15:40:00,99990.953125
2023-03-14 15:45:00,99990.953125
2023-03-14 15:50:00,99990.953125
2023-03-14 15:55:00,99990.953125
2023-03-14 15:59:00,99990.953125
2023-03-14 15:59:00,99990.953125
2023-03-14 15:59:00,99990.953125
2023-03-14 15:59:00,99990.953125
2023-03-14 15:59:00,99990.953125
2023-03-14 15:59:00,99990.953125
2023-03-14 15:59:00,99989.3515625
2023-03-15 07:20:00,99989.3515625
2023-03-15 07:25:00,99989.3515625
2023-03-15 07:30:00,99989.3515625
2023-03-15 07:35:00,99989.3515625
2023-03-15 07:40:00,99989.3515625
2023-03-15 07:45:00,99989.3515625
2023-03-15 07:50:00,99989.3515625
2023-03-15 07:55:00,99989.3515625
2023-03-15 08:00:00,99989.3515625
2023-03-15 08:05:00,99989.3515625
2023-03-15 08:10:00,99989.3515625
2023-03-15 08:15:00,99989.3515625
2023-03-15 08:20:00,99989.3515625
2023-03-15 08:25:00,99989.3515625
2023-03-15 08:30:00,99989.3515625
2023-03-15 08:35:00,99989.3515625
2023-03-15 08:40:00,99989.3515625
2023-03-15 08:45:00,99989.3515625
2023-03-15 08:50:00,99989.3515625
2023-03-15 08:55:00,99989.3515625
2023-03-15 09:00:00,99989.3515625
2023-03-15 09:05:00,99989.3515625
2023-03-15 09:10:00,99989.3515625
2023-03-15 09:15:00,99989.3515625
2023-03-15 09:20:00,99989.3515625
2023-03-15 09:25:00,99989.3515625
2023-03-15 09:30:00,99989.3515625
2023-03-15 09:35:00,99989.3515625
2023-03-15 09:40:00,99989.3515625
2023-03-15 09:45:00,99989.3515625
2023-03-15 09:50:00,99989.3515625
2023-03-15 09:55:00,99989.3515625
2023-03-15 10:00:00,99989.3515625
2023-03-15 10:05:00,99989.3515625
2023-03-15 10:10:00,99989.3515625
2023-03-15 10:15:00,99989.3515625
2023-03-15 10:20:00,99989.3515625
2023-03-15 10:25:00,99989.3515625
2023-03-15 10:30:00,99989.3515625
2023-03-15 10:35:00,99989.3515625
2023-03-15 10:40:00,99989.3515625
2023-03-15 10:45:00,99989.3515625
2023-03-15 10:50:00,99989.3515625
2023-03-15 10:55:00,99989.3515625
2023-03-15 11:00:00,99989.3515625
2023-03-15 11:05:00,99989.3515625
2023-03-15 11:10:00,99989.3515625
2023-03-15 11:15:00,99989.3515625
2023-03-15 11:20:00,99989.3515625
2023-03-15 11:25:00,99989.3515625
2023-03-15 11:30:00,99989.3515625
2023-03-15 11:35:00,99989.3515625
2023-03-15 11:40:00,99989.3515625
2023-03-15 11:45:00,99989.3515625
2023-03-15 11:50:00,99989.3515625
2023-03-15 11:55:00,99989.3515625
2023-03-15 12:00:00,99989.3515625
2023-03-15 12:05:00,99989.4609375
2023-03-15 12:30:00,99989.578125
2023-03-15 13:30:00,99989.6953125
2023-03-15 13:35:00,99989.6953125
2023-03-15 13:40:00,99988.09375
2023-03-15 13:45:00,99988.2109375
2023-03-15 14:05:00,99986.6015625
2023-03-15 14:30:00,99984.9921875
2023-03-15 14:35:00,99985.1171875
2023-03-15 14:50:00,99985.2421875
2023-03-15 15:15:00,99985.2421875
2023-03-15 15:20:00,99985.2421875
2023-03-15 15:25:00,99985.2421875
2023-03-15 15:30:00,99983.6328125
2023-03-15 15:35:00,99983.7578125
2023-03-15 15:50:00,99983.7578125
2023-03-15 15:55:00,99983.7578125
2023-03-15 15:59:00,99983.7578125
2023-03-15 15:59:00,99983.7578125
2023-03-15 15:59:00,99982.1484375
2023-03-16 07:00:00,99982.1484375
2023-03-16 07:05:00,99982.265625
2023-03-16 07:40:00,99980.65625
2023-03-16 08:20:00,99980.65625
2023-03-16 08:25:00,99980.65625
2023-03-16 08:30:00,99980.65625
2023-03-16 08:35:00,99980.65625
2023-03-16 08:40:00,99980.65625
2023-03-16 08:45:00,99980.65625
2023-03-16 08:50:00,99980.65625
2023-03-16 08:55:00,99980.65625
2023-03-16 09:00:00,99980.65625
2023-03-16 09:05:00,99980.65625
2023-03-16 09:10:00,99980.65625
2023-03-16 09:15:00,99980.65625
2023-03-16 09:20:00,99980.65625
2023-03-16 09:25:00,99980.65625
2023-03-16 09:30:00,99980.65625
2023-03-16 09:35:00,99980.65625
2023-03-16 09:40:00,99980.65625
2023-03-16 09:45:00,99980.65625
2023-03-16 09:50:00,99980.65625
2023-03-16 09:55:00,99980.65625
2023-03-16 10:00:00,99980.65625
2023-03-16 10:05:00,99980.65625
2023-03-16 10:10:00,99980.65625
2023-03-16 10:15:00,99980.65625
2023-03-16 10:20:00,99980.65625
2023-03-16 10:25:00,99980.65625
2023-03-16 10:30:00,99980.65625
2023-03-16 10:35:00,99980.65625
2023-03-16 10:40:00,99980.65625
2023-03-16 10:45:00,99980.7734375
2023-03-16 12:15:00,99980.7734375
2023-03-16 12:20:00,99980.7734375
2023-03-16 12:25:00,99980.7734375
2023-03-16 12:30:00,99980.7734375
2023-03-16 12:35:00,99980.8984375
2023-03-16 13:05:00,99980.8984375
2023-03-16 13:10:00,99980.8984375
2023-03-16 13:15:00,99980.8984375
2023-03-16 13:20:00,99980.8984375
2023-03-16 13:25:00,99980.8984375
2023-03-16 13:30:00,99981.0234375
2023-03-16 14:10:00,99981.1484375
2023-03-16 15:25:00,99981.1484375
2023-03-16 15:30:00,99981.1484375
2023-03-16 15:35:00,99981.1484375
2023-03-16 15:40:00,99981.1484375
2023-03-16 15:45:00,99981.2734375
2023-03-17 07:00:00,99981.2734375
2023-03-17 07:05:00,99981.2734375
2023-03-17 07:10:00,99981.2734375
2023-03-17 07:15:00,99981.2734375
2023-03-17 07:20:00,99981.2734375
2023-03-17 07:25:00,99981.2734375
2023-03-17 07:30:00,99981.2734375
2023-03-17 07:35:00,99981.2734375
2023-03-17 07:40:00,99981.2734375
2023-03-17 07:45:00,99981.2734375
2023-03-17 07:50:00,99981.2734375
2023-03-17 07:55:00,99981.2734375
2023-03-17 08:00:00,99981.3984375
2023-03-17 08:55:00,99981.3984375
2023-03-17 09:00:00,99981.3984375
2023-03-17 09:05:00,99981.3984375
2023-03-17 09:10:00,99981.3984375
2023-03-17 09:15:00,99979.7890625
2023-03-17 10:15:00,99979.9140625
2023-03-17 11:30:00,99978.3046875
2023-03-17 13:00:00,99978.4296875
2023-03-17 13:20:00,99978.4296875
2023-03-17 13:25:00,99978.4296875
2023-03-17 13:30:00,99978.4296875
2023-03-17 13:35:00,99978.5625
2023-03-17 14:20:00,99978.6953125
2023-03-17 14:30:00,99978.828125
2023-03-17 15:05:00,99978.828125
2023-03-17 15:10:00,99978.828125
2023-03-17 15:15:00,99978.828125
2023-03-17 15:20:00,99978.828125
2023-03-17 15:25:00,99978.828125
2023-03-17 15:30:00,99978.96875
2023-03-17 15:35:00,99978.96875
2023-03-17 15:40:00,99978.96875
2023-03-17 15:45:00,99978.96875
2023-03-17 15:50:00,99978.96875
2023-03-17 15:55:00,99978.96875
