,equity
2023-01-05 10:55:00,99992.625
2023-01-05 11:00:00,99992.625
2023-01-05 11:05:00,99992.625
2023-01-05 11:10:00,99992.625
2023-01-05 11:15:00,99992.625
2023-01-05 11:20:00,99992.625
2023-01-05 11:25:00,99992.625
2023-01-05 11:30:00,99992.625
2023-01-05 11:35:00,99992.625
2023-01-05 11:40:00,99992.625
2023-01-05 11:45:00,99992.625
2023-01-05 11:50:00,99992.625
2023-01-05 11:55:00,99992.625
2023-01-05 12:00:00,99992.625
2023-01-05 12:05:00,99992.625
2023-01-05 12:10:00,99992.625
2023-01-05 12:15:00,99992.625
2023-01-05 12:20:00,99992.625
2023-01-05 12:25:00,99992.625
2023-01-05 12:30:00,99992.625
2023-01-05 12:35:00,99992.625
2023-01-05 12:40:00,99992.625
2023-01-05 12:45:00,99992.625
2023-01-05 12:50:00,99992.625
2023-01-05 12:55:00,99992.625
2023-01-05 13:00:00,99992.625
2023-01-05 13:05:00,99992.625
2023-01-05 13:10:00,99992.625
2023-01-05 13:15:00,99992.625
2023-01-05 13:20:00,99992.625
2023-01-05 13:25:00,99992.625
2023-01-05 13:30:00,99992.625
2023-01-05 13:35:00,99992.625
2023-01-05 13:40:00,99992.625
2023-01-05 13:45:00,99992.625
2023-01-05 13:50:00,99992.625
2023-01-05 13:55:00,99992.625
2023-01-05 14:00:00,99992.625
2023-01-05 14:05:00,99992.625
2023-01-05 14:10:00,99992.625
2023-01-05 14:15:00,99992.625
2023-01-05 14:20:00,99992.625
2023-01-05 14:25:00,99992.625
2023-01-05 14:30:00,99992.625
2023-01-05 14:35:00,99992.625
2023-01-05 14:40:00,99992.625
2023-01-05 14:45:00,99992.625
2023-01-05 14:50:00,99992.625
2023-01-05 14:55:00,99992.625
2023-01-05 15:00:00,99992.625
2023-01-05 15:05:00,99992.625
2023-01-05 15:10:00,99992.625
2023-01-05 15:15:00,99992.625
2023-01-05 15:20:00,99992.625
2023-01-05 15:25:00,99992.625
2023-01-05 15:30:00,99992.625
2023-01-05 15:35:00,99992.625
2023-01-05 15:40:00,99992.625
2023-01-05 15:45:00,99992.625
2023-01-05 15:50:00,99992.625
2023-01-05 15:55:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.625
2023-01-05 15:59:00,99992.6953125
2023-01-06 08:05:00,99991.1171875
2023-01-06 09:40:00,99989.5390625
2023-01-06 11:20:00,99989.5390625
2023-01-06 11:25:00,99989.5390625
2023-01-06 11:30:00,99989.5390625
2023-01-06 11:35:00,99989.5390625
2023-01-06 11:40:00,99989.5390625
2023-01-06 11:45:00,99989.5390625
2023-01-06 11:50:00,99989.5390625
2023-01-06 11:55:00,99989.5390625
2023-01-06 12:00:00,99989.5390625
2023-01-06 12:05:00,99989.609375
2023-01-06 13:20:00,99989.609375
2023-01-06 13:25:00,99989.609375
2023-01-06 13:30:00,99989.609375
2023-01-06 13:35:00,99989.609375
2023-01-06 13:40:00,99988.03125
2023-01-06 14:15:00,99988.03125
2023-01-06 14:20:00,99988.03125
2023-01-06 14:25:00,99988.03125
2023-01-06 14:30:00,99988.03125
2023-01-06 14:35:00,99988.1015625
2023-01-06 15:30:00,99988.171875
2023-01-06 15:35:00,99986.5859375
2023-01-06 15:40:00,99986.6640625
2023-01-06 15:45:00,99986.7421875
2023-01-06 15:59:00,99986.7421875
2023-01-06 15:59:00,99986.7421875
2023-01-06 15:59:00,99986.7421875
2023-01-06 15:59:00,99986.7421875
2023-01-06 15:59:00,99986.7421875
2023-01-06 15:59:00,99986.7421875
2023-01-06 15:59:00,99986.7421875
2023-01-06 15:59:00,99986.7421875
2023-01-06 15:59:00,99986.7421875
2023-01-06 15:59:00,99986.8203125
2023-01-09 07:00:00,99985.2265625
2023-01-09 07:05:00,99985.3203125
2023-01-09 08:10:00,99983.7265625
2023-01-09 09:40:00,99983.7265625
2023-01-09 09:45:00,99982.1328125
2023-01-09 11:10:00,99980.5390625
2023-01-09 13:40:00,99980.6328125
2023-01-09 14:15:00,99979.0390625
2023-01-09 15:10:00,99979.1328125
2023-01-09 15:50:00,99977.5390625
2023-01-10 07:00:00,99977.5390625
2023-01-10 07:05:00,99977.5390625
2023-01-10 07:10:00,99977.5390625
2023-01-10 07:15:00,99975.9453125
2023-01-10 09:35:00,99975.9453125
2023-01-10 09:40:00,99975.9453125
2023-01-10 09:45:00,99975.9453125
2023-01-10 09:50:00,99975.9453125
2023-01-10 09:55:00,99975.9453125
2023-01-10 10:00:00,99975.9453125
2023-01-10 10:05:00,99976.0390625
2023-01-10 11:00:00,99976.0390625
2023-01-10 11:05:00,99974.4453125
2023-01-10 12:45:00,99972.8515625
2023-01-10 14:40:00,99972.8515625
2023-01-10 14:45:00,99972.8515625
2023-01-10 14:50:00,99972.8515625
2023-01-10 14:55:00,99972.8515625
2023-01-10 15:00:00,99972.8515625
2023-01-10 15:05:00,99972.8515625
2023-01-10 15:10:00,99972.8515625
2023-01-10 15:15:00,99972.8515625
2023-01-10 15:20:00,99972.8515625
2023-01-10 15:25:00,99972.8515625
2023-01-10 15:30:00,99972.8515625
2023-01-10 15:35:00,99972.9453125
2023-01-11 07:00:00,99972.9453125
2023-01-11 07:05:00,99973.0390625
2023-01-11 07:35:00,99973.140625
2023-01-11 10:55:00,99971.546875
2023-01-11 12:40:00,99969.953125
2023-01-11 14:15:00,99969.953125
2023-01-11 14:20:00,99969.953125
2023-01-11 14:25:00,99969.953125
2023-01-11 14:30:00,99969.953125
2023-01-11 14:35:00,99969.953125
2023-01-11 14:40:00,99969.953125
2023-01-11 14:45:00,99969.953125
2023-01-11 14:50:00,99969.953125
2023-01-11 14:55:00,99969.953125
2023-01-11 15:00:00,99969.953125
2023-01-11 15:05:00,99969.953125
2023-01-11 15:10:00,99969.953125
2023-01-11 15:15:00,99969.953125
2023-01-11 15:20:00,99969.953125
2023-01-11 15:25:00,99969.953125
2023-01-11 15:30:00,99969.953125
2023-01-11 15:35:00,99969.953125
2023-01-11 15:40:00,99969.953125
2023-01-11 15:45:00,99969.953125
2023-01-11 15:50:00,99969.953125
2023-01-11 15:55:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99969.953125
2023-01-11 15:59:00,99970.046875
2023-01-12 07:00:00,99970.046875
2023-01-12 07:05:00,99970.046875
2023-01-12 07:10:00,99968.453125
2023-01-12 08:55:00,99966.859375
2023-01-12 09:35:00,99966.9609375
2023-01-12 11:40:00,99967.0625
2023-01-12 14:25:00,99967.0625
2023-01-12 14:30:00,99967.0625
2023-01-12 14:35:00,99965.46875
2023-01-12 15:30:00,99965.5703125
2023-01-12 15:35:00,99963.96875
2023-01-12 15:40:00,99964.078125
2023-01-12 15:50:00,99964.078125
2023-01-12 15:55:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99964.078125
2023-01-12 15:59:00,99962.4765625
2023-01-13 07:00:00,99960.875
2023-01-13 07:30:00,99960.875
2023-01-13 07:35:00,99960.875
2023-01-13 07:40:00,99960.984375
2023-01-13 08:45:00,99960.984375
2023-01-13 08:50:00,99961.09375
2023-01-13 10:10:00,99961.203125
2023-01-13 10:45:00,99961.203125
2023-01-13 10:50:00,99961.203125
2023-01-13 10:55:00,99961.203125
2023-01-13 11:00:00,99961.203125
2023-01-13 11:05:00,99961.203125
2023-01-13 11:10:00,99961.203125
2023-01-13 11:15:00,99961.203125
2023-01-13 11:20:00,99961.203125
2023-01-13 11:25:00,99961.203125
2023-01-13 11:30:00,99961.203125
2023-01-13 11:35:00,99961.203125
2023-01-13 11:40:00,99959.6015625
2023-01-13 13:50:00,99959.6015625
2023-01-13 13:55:00,99959.6015625
2023-01-13 14:00:00,99959.6015625
2023-01-13 14:05:00,99959.6015625
2023-01-13 14:10:00,99959.6015625
2023-01-13 14:15:00,99959.6015625
2023-01-13 14:20:00,99959.6015625
2023-01-13 14:25:00,99959.6015625
2023-01-13 14:30:00,99959.6015625
2023-01-13 14:35:00,99959.6015625
2023-01-13 14:40:00,99959.6015625
2023-01-13 14:45:00,99959.6015625
2023-01-13 14:50:00,99959.6015625
2023-01-13 14:55:00,99959.6015625
2023-01-13 15:00:00,99959.6015625
2023-01-13 15:05:00,99959.6015625
2023-01-13 15:10:00,99959.7109375
2023-01-13 15:25:00,99959.8203125
2023-01-16 07:00:00,99959.8203125
2023-01-16 07:05:00,99959.8203125
2023-01-16 07:10:00,99959.8203125
2023-01-16 07:15:00,99959.8203125
2023-01-16 07:20:00,99959.8203125
2023-01-16 07:25:00,99959.8203125
2023-01-16 07:30:00,99959.8203125
2023-01-16 07:35:00,99959.8203125
2023-01-16 07:40:00,99959.8203125
2023-01-16 07:45:00,99959.8203125
2023-01-16 07:50:00,99959.8203125
2023-01-16 07:55:00,99958.21875
2023-01-16 08:30:00,99958.21875
2023-01-16 08:35:00,99958.21875
2023-01-16 08:40:00,99958.21875
2023-01-16 08:45:00,99958.21875
2023-01-16 08:50:00,99958.21875
2023-01-16 08:55:00,99958.21875
2023-01-16 09:00:00,99958.21875
2023-01-16 09:05:00,99956.6171875
2023-01-16 10:35:00,99956.6171875
2023-01-16 10:40:00,99956.6171875
2023-01-16 10:45:00,99956.6171875
2023-01-16 10:50:00,99956.6171875
2023-01-16 10:55:00,99956.6171875
2023-01-16 11:00:00,99956.6171875
2023-01-16 11:05:00,99956.6171875
2023-01-16 11:10:00,99956.734375
2023-01-16 11:55:00,99956.734375
2023-01-16 12:00:00,99956.734375
2023-01-16 12:05:00,99956.734375
2023-01-16 12:10:00,99956.734375
2023-01-16 12:15:00,99956.734375
2023-01-16 12:20:00,99956.734375
2023-01-16 12:25:00,99956.734375
2023-01-16 12:30:00,99956.734375
2023-01-16 12:35:00,99956.734375
2023-01-16 12:40:00,99956.734375
2023-01-16 12:45:00,99956.734375
2023-01-16 12:50:00,99956.734375
2023-01-16 12:55:00,99956.734375
2023-01-16 13:00:00,99956.734375
2023-01-16 13:05:00,99956.734375
2023-01-16 13:10:00,99956.734375
2023-01-16 13:15:00,99956.734375
2023-01-16 13:20:00,99956.734375
2023-01-16 13:25:00,99956.734375
2023-01-16 13:30:00,99956.734375
2023-01-16 13:35:00,99956.734375
2023-01-16 13:40:00,99956.734375
2023-01-16 13:45:00,99956.734375
2023-01-16 13:50:00,99956.734375
2023-01-16 13:55:00,99956.734375
2023-01-16 14:00:00,99956.734375
2023-01-16 14:05:00,99956.734375
2023-01-16 14:10:00,99956.734375
2023-01-16 14:15:00,99956.734375
2023-01-16 14:20:00,99956.734375
2023-01-16 14:25:00,99956.734375
2023-01-16 14:30:00,99956.734375
2023-01-16 14:35:00,99956.734375
2023-01-16 14:40:00,99956.734375
2023-01-16 14:45:00,99956.734375
2023-01-16 14:50:00,99956.734375
2023-01-16 14:55:00,99956.734375
2023-01-16 15:00:00,99956.734375
2023-01-16 15:05:00,99956.734375
2023-01-16 15:10:00,99956.734375
2023-01-16 15:15:00,99956.734375
2023-01-16 15:20:00,99956.734375
2023-01-16 15:25:00,99956.734375
2023-01-16 15:30:00,99956.734375
2023-01-16 15:35:00,99956.734375
2023-01-16 15:40:00,99956.734375
2023-01-16 15:45:00,99956.734375
2023-01-16 15:50:00,99956.734375
2023-01-16 15:55:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99956.734375
2023-01-16 15:59:00,99955.1328125
2023-01-17 07:00:00,99955.1328125
2023-01-17 07:05:00,99955.1328125
2023-01-17 07:10:00,99955.1328125
2023-01-17 07:15:00,99955.1328125
2023-01-17 07:20:00,99955.1328125
2023-01-17 07:25:00,99955.1328125
2023-01-17 07:30:00,99955.1328125
2023-01-17 07:35:00,99955.1328125
2023-01-17 07:40:00,99955.1328125
2023-01-17 07:45:00,99955.1328125
2023-01-17 07:50:00,99955.1328125
2023-01-17 07:55:00,99955.1328125
2023-01-17 08:00:00,99955.1328125
2023-01-17 08:05:00,99955.1328125
2023-01-17 08:10:00,99955.1328125
2023-01-17 08:15:00,99955.1328125
2023-01-17 08:20:00,99955.1328125
2023-01-17 08:25:00,99955.1328125
2023-01-17 08:30:00,99955.1328125
2023-01-17 08:35:00,99955.1328125
2023-01-17 08:40:00,99955.1328125
2023-01-17 08:45:00,99955.1328125
2023-01-17 08:50:00,99955.1328125
2023-01-17 08:55:00,99955.1328125
2023-01-17 09:00:00,99955.1328125
2023-01-17 09:05:00,99955.1328125
2023-01-17 09:10:00,99955.1328125
2023-01-17 09:15:00,99955.1328125
2023-01-17 09:20:00,99955.1328125
2023-01-17 09:25:00,99955.1328125
2023-01-17 09:30:00,99955.1328125
2023-01-17 09:35:00,99955.1328125
2023-01-17 09:40:00,99955.1328125
2023-01-17 09:45:00,99955.1328125
2023-01-17 09:50:00,99955.1328125
2023-01-17 09:55:00,99955.1328125
2023-01-17 10:00:00,99955.1328125
2023-01-17 10:05:00,99955.1328125
2023-01-17 10:10:00,99955.1328125
2023-01-17 10:15:00,99955.1328125
2023-01-17 10:20:00,99955.1328125
2023-01-17 10:25:00,99955.1328125
2023-01-17 10:30:00,99955.1328125
2023-01-17 10:35:00,99955.1328125
2023-01-17 10:40:00,99955.1328125
2023-01-17 10:45:00,99955.1328125
2023-01-17 10:50:00,99955.1328125
2023-01-17 10:55:00,99955.1328125
2023-01-17 11:00:00,99955.1328125
2023-01-17 11:05:00,99955.1328125
2023-01-17 11:10:00,99955.1328125
2023-01-17 11:15:00,99955.1328125
2023-01-17 11:20:00,99955.1328125
2023-01-17 11:25:00,99955.1328125
