,equity
2023-01-03 15:59:00,100001.5625
2023-01-03 15:59:00,100001.8671875
2023-01-04 07:00:00,100001.8671875
2023-01-04 07:05:00,100000.515625
2023-01-04 07:10:00,100000.515625
2023-01-04 07:15:00,100000.8203125
2023-01-04 07:20:00,100001.125
2023-01-04 07:25:00,100001.4296875
2023-01-04 07:30:00,100001.734375
2023-01-04 07:35:00,100002.0390625
2023-01-04 07:40:00,100002.34375
2023-01-04 07:45:00,100002.6484375
2023-01-04 07:50:00,100002.6484375
2023-01-04 07:55:00,100002.6484375
2023-01-04 08:00:00,100002.6484375
2023-01-04 08:05:00,100002.953125
2023-01-04 08:10:00,100003.2578125
2023-01-04 08:15:00,100003.5625
2023-01-04 08:20:00,100003.5625
2023-01-04 08:25:00,100003.5625
2023-01-04 08:30:00,100003.5625
2023-01-04 08:35:00,100002.2109375
2023-01-04 08:40:00,100002.515625
2023-01-04 08:45:00,100002.8203125
2023-01-04 08:50:00,100003.125
2023-01-04 08:55:00,100003.4296875
2023-01-04 09:00:00,100003.7421875
2023-01-04 09:05:00,100004.0546875
2023-01-04 09:10:00,100004.3671875
2023-01-04 09:15:00,100004.6796875
2023-01-04 09:20:00,100004.9921875
2023-01-04 09:25:00,100005.3046875
2023-01-04 09:30:00,100005.3046875
2023-01-04 09:35:00,100005.3046875
2023-01-04 09:40:00,100005.3046875
2023-01-04 09:45:00,100005.3046875
2023-01-04 09:50:00,100005.3046875
2023-01-04 09:55:00,100005.3046875
2023-01-04 10:00:00,100005.3046875
2023-01-04 10:05:00,100005.3046875
2023-01-04 10:10:00,100005.3046875
2023-01-04 10:15:00,100005.3046875
2023-01-04 10:20:00,100005.3046875
2023-01-04 10:25:00,100005.3046875
2023-01-04 10:30:00,100005.3046875
2023-01-04 10:35:00,100005.3046875
2023-01-04 10:40:00,100005.3046875
2023-01-04 10:45:00,100005.3046875
2023-01-04 10:50:00,100005.3046875
2023-01-04 10:55:00,100003.9453125
2023-01-04 11:00:00,100002.5859375
2023-01-04 11:05:00,100001.2265625
2023-01-04 11:10:00,99999.8671875
2023-01-04 11:15:00,99998.5078125
2023-01-04 11:20:00,99997.1484375
2023-01-04 11:25:00,99995.7890625
2023-01-04 11:30:00,99995.7890625
2023-01-04 11:35:00,99994.4296875
2023-01-04 11:40:00,99994.4296875
2023-01-04 11:45:00,99993.0703125
2023-01-04 11:50:00,99993.0703125
2023-01-04 11:55:00,99993.0703125
2023-01-04 12:00:00,99993.0703125
2023-01-04 12:05:00,99993.0703125
2023-01-04 12:10:00,99993.0703125
2023-01-04 12:15:00,99993.0703125
2023-01-04 12:20:00,99993.0703125
2023-01-04 12:25:00,99993.3828125
2023-01-04 12:30:00,99993.6953125
2023-01-04 12:35:00,99992.3359375
2023-01-04 12:40:00,99992.6484375
2023-01-04 12:45:00,99992.9609375
2023-01-04 12:50:00,99993.2734375
2023-01-04 12:55:00,99993.5859375
2023-01-04 13:00:00,99993.8984375
2023-01-04 13:05:00,99992.5390625
2023-01-04 13:10:00,99991.1796875
2023-01-04 13:15:00,99991.1796875
2023-01-04 13:20:00,99991.1796875
2023-01-04 13:25:00,99991.1796875
2023-01-04 13:30:00,99991.1796875
2023-01-04 13:35:00,99989.8203125
2023-01-04 13:40:00,99988.4609375
2023-01-04 13:45:00,99987.1015625
2023-01-04 13:50:00,99985.7421875
2023-01-04 13:55:00,99985.7421875
2023-01-04 14:00:00,99985.7421875
2023-01-04 14:05:00,99985.7421875
2023-01-04 14:10:00,99985.7421875
2023-01-04 14:15:00,99985.7421875
2023-01-04 14:20:00,99985.7421875
2023-01-04 14:25:00,99985.7421875
2023-01-04 14:30:00,99985.7421875
2023-01-04 14:35:00,99985.7421875
2023-01-04 14:40:00,99986.0546875
2023-01-04 14:45:00,99986.3671875
2023-01-04 14:50:00,99986.6796875
2023-01-04 14:55:00,99986.9921875
2023-01-04 15:00:00,99987.3046875
2023-01-04 15:05:00,99987.6171875
2023-01-04 15:10:00,99987.9296875
2023-01-04 15:15:00,99988.2421875
2023-01-04 15:20:00,99988.5546875
2023-01-04 15:25:00,99988.8671875
2023-01-04 15:30:00,99989.1796875
2023-01-04 15:35:00,99989.4921875
2023-01-04 15:40:00,99989.4921875
2023-01-04 15:45:00,99989.4921875
2023-01-04 15:50:00,99989.4921875
2023-01-04 15:55:00,99989.4921875
2023-01-04 15:59:00,99989.8046875
2023-01-04 15:59:00,99989.8046875
2023-01-04 15:59:00,99989.8046875
2023-01-04 15:59:00,99989.8046875
2023-01-04 15:59:00,99989.8046875
2023-01-04 15:59:00,99989.8046875
2023-01-04 15:59:00,99990.1171875
2023-01-04 15:59:00,99990.4296875
2023-01-04 15:59:00,99989.0703125
2023-01-04 15:59:00,99989.3828125
2023-01-04 15:59:00,99988.0234375
2023-01-04 15:59:00,99988.3359375
2023-01-04 15:59:00,99988.6484375
2023-01-04 15:59:00,99988.9609375
2023-01-04 15:59:00,99989.2734375
2023-01-04 15:59:00,99989.5859375
2023-01-04 15:59:00,99989.8984375
2023-01-04 15:59:00,99990.2109375
2023-01-04 15:59:00,99990.5234375
2023-01-04 15:59:00,99990.8359375
2023-01-04 15:59:00,99991.1484375
2023-01-04 15:59:00,99991.4609375
2023-01-04 15:59:00,99991.4609375
2023-01-04 15:59:00,99991.4609375
2023-01-04 15:59:00,99990.1015625
2023-01-04 15:59:00,99990.4140625
2023-01-04 15:59:00,99989.0546875
2023-01-04 15:59:00,99989.0546875
2023-01-04 15:59:00,99989.0546875
2023-01-04 15:59:00,99989.0546875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.3671875
2023-01-04 15:59:00,99989.6796875
2023-01-04 15:59:00,99989.6796875
2023-01-04 15:59:00,99989.9921875
2023-01-04 15:59:00,99989.9921875
2023-01-04 15:59:00,99989.9921875
2023-01-04 15:59:00,99990.3046875
2023-01-04 15:59:00,99990.3046875
2023-01-04 15:59:00,99990.3046875
2023-01-04 15:59:00,99990.3046875
2023-01-04 15:59:00,99990.3046875
2023-01-04 15:59:00,99990.3046875
2023-01-04 15:59:00,99990.3046875
2023-01-04 15:59:00,99990.6171875
2023-01-04 15:59:00,99990.9296875
2023-01-04 15:59:00,99991.2421875
2023-01-04 15:59:00,99991.2421875
2023-01-04 15:59:00,99991.2421875
2023-01-04 15:59:00,99991.5546875
2023-01-04 15:59:00,99991.8671875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.1796875
2023-01-04 15:59:00,99992.4921875
2023-01-04 15:59:00,99991.1328125
2023-01-04 15:59:00,99991.4453125
2023-01-04 15:59:00,99991.7578125
2023-01-04 15:59:00,99992.0703125
2023-01-04 15:59:00,99992.0703125
2023-01-04 15:59:00,99992.0703125
2023-01-04 15:59:00,99992.0703125
2023-01-04 15:59:00,99992.0703125
2023-01-04 15:59:00,99992.0703125
2023-01-04 15:59:00,99992.3828125
2023-01-04 15:59:00,99991.0234375
2023-01-04 15:59:00,99989.6640625
2023-01-04 15:59:00,99989.6640625
2023-01-04 15:59:00,99988.3046875
2023-01-04 15:59:00,99988.3046875
2023-01-04 15:59:00,99986.9453125
2023-01-04 15:59:00,99986.9453125
2023-01-04 15:59:00,99986.9453125
2023-01-04 15:59:00,99986.9453125
2023-01-04 15:59:00,99986.9453125
2023-01-04 15:59:00,99986.9453125
2023-01-04 15:59:00,99986.9453125
2023-01-04 15:59:00,99986.9453125
2023-01-04 15:59:00,99985.5859375
2023-01-04 15:59:00,99984.2265625
2023-01-04 15:59:00,99982.8671875
2023-01-04 15:59:00,99981.5078125
2023-01-04 15:59:00,99980.1484375
2023-01-04 15:59:00,99978.7890625
2023-01-04 15:59:00,99977.4296875
2023-01-04 15:59:00,99976.0703125
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-04 15:59:00,99974.7109375
2023-01-05 07:00:00,99974.7109375
2023-01-05 07:05:00,99974.7109375
2023-01-05 07:10:00,99974.7109375
2023-01-05 07:15:00,99974.7109375
2023-01-05 07:20:00,99974.7109375
2023-01-05 07:25:00,99974.7109375
2023-01-05 07:30:00,99974.7109375
2023-01-05 07:35:00,99974.7109375
2023-01-05 07:40:00,99974.7109375
2023-01-05 07:45:00,99974.7109375
2023-01-05 07:50:00,99974.7109375
2023-01-05 07:55:00,99974.7109375
2023-01-05 08:00:00,99974.7109375
2023-01-05 08:05:00,99974.7109375
2023-01-05 08:10:00,99974.7109375
2023-01-05 08:15:00,99974.7109375
2023-01-05 08:20:00,99974.7109375
2023-01-05 08:25:00,99974.7109375
2023-01-05 08:30:00,99974.7109375
2023-01-05 08:35:00,99974.7109375
2023-01-05 08:40:00,99974.7109375
2023-01-05 08:45:00,99974.7109375
2023-01-05 08:50:00,99974.7109375
2023-01-05 08:55:00,99974.7109375
2023-01-05 09:00:00,99974.7109375
2023-01-05 09:05:00,99974.7109375
2023-01-05 09:10:00,99974.7109375
2023-01-05 09:15:00,99974.7109375
2023-01-05 09:20:00,99974.7109375
2023-01-05 09:25:00,99974.7109375
2023-01-05 09:30:00,99974.7109375
2023-01-05 09:35:00,99974.7109375
2023-01-05 09:40:00,99974.7109375
2023-01-05 09:45:00,99974.7109375
2023-01-05 09:50:00,99974.7109375
2023-01-05 09:55:00,99974.7109375
2023-01-05 10:00:00,99974.7109375
2023-01-05 10:05:00,99974.7109375
2023-01-05 10:10:00,99974.7109375
2023-01-05 10:15:00,99974.7109375
2023-01-05 10:20:00,99974.7109375
2023-01-05 10:25:00,99974.7109375
2023-01-05 10:30:00,99974.7109375
2023-01-05 10:35:00,99974.7109375
2023-01-05 10:40:00,99974.7109375
2023-01-05 10:45:00,99974.7109375
2023-01-05 10:50:00,99974.7109375
2023-01-05 10:55:00,99974.7109375
2023-01-05 11:00:00,99974.7109375
2023-01-05 11:05:00,99974.7109375
2023-01-05 11:10:00,99974.7109375
2023-01-05 11:15:00,99974.7109375
2023-01-05 11:20:00,99974.7109375
2023-01-05 11:25:00,99974.7109375
2023-01-05 11:30:00,99974.7109375
2023-01-05 11:35:00,99974.7109375
2023-01-05 11:40:00,99974.7109375
2023-01-05 11:45:00,99974.7109375
2023-01-05 11:50:00,99974.7109375
2023-01-05 11:55:00,99974.7109375
2023-01-05 12:00:00,99974.7109375
2023-01-05 12:05:00,99974.7109375
2023-01-05 12:10:00,99974.7109375
2023-01-05 12:15:00,99974.7109375
2023-01-05 12:20:00,99974.7109375
2023-01-05 12:25:00,99974.7109375
2023-01-05 12:30:00,99974.7109375
2023-01-05 12:35:00,99974.7109375
2023-01-05 12:40:00,99974.7109375
2023-01-05 12:45:00,99974.7109375
2023-01-05 12:50:00,99974.7109375
2023-01-05 12:55:00,99974.7109375
2023-01-05 13:00:00,99974.7109375
2023-01-05 13:05:00,99974.7109375
2023-01-05 13:10:00,99974.7109375
2023-01-05 13:15:00,99974.7109375
2023-01-05 13:20:00,99974.7109375
2023-01-05 13:25:00,99974.7109375
2023-01-05 13:30:00,99974.7109375
2023-01-05 13:35:00,99974.7109375
2023-01-05 13:40:00,99974.7109375
2023-01-05 13:45:00,99974.7109375
2023-01-05 13:50:00,99974.7109375
2023-01-05 13:55:00,99974.7109375
2023-01-05 14:00:00,99974.7109375
2023-01-05 14:05:00,99974.7109375
2023-01-05 14:10:00,99974.7109375
2023-01-05 14:15:00,99974.7109375
2023-01-05 14:20:00,99974.7109375
2023-01-05 14:25:00,99974.7109375
2023-01-05 14:30:00,99974.7109375
2023-01-05 14:35:00,99974.7109375
2023-01-05 14:40:00,99974.7109375
2023-01-05 14:45:00,99974.7109375
2023-01-05 14:50:00,99974.7109375
2023-01-05 14:55:00,99974.7109375
2023-01-05 15:00:00,99974.7109375
2023-01-05 15:05:00,99974.7109375
2023-01-05 15:10:00,99974.7109375
2023-01-05 15:15:00,99974.7109375
2023-01-05 15:20:00,99974.7109375
2023-01-05 15:25:00,99974.7109375
2023-01-05 15:30:00,99974.7109375
2023-01-05 15:35:00,99974.7109375
2023-01-05 15:40:00,99974.7109375
2023-01-05 15:45:00,99974.7109375
2023-01-05 15:50:00,99974.7109375
2023-01-05 15:55:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99974.7109375
2023-01-05 15:59:00,99975.015625
2023-01-05 15:59:00,99975.3203125
2023-01-06 07:00:00,99973.96875
2023-01-06 07:05:00,99972.6171875
2023-01-06 07:10:00,99971.265625
2023-01-06 07:15:00,99971.5703125
2023-01-06 07:20:00,99971.875
2023-01-06 07:25:00,99970.5234375
2023-01-06 07:30:00,99970.828125
2023-01-06 07:35:00,99969.4765625
2023-01-06 07:40:00,99968.125
2023-01-06 07:45:00,99968.4296875
2023-01-06 07:50:00,99968.734375
2023-01-06 07:55:00,99969.0390625
2023-01-06 08:00:00,99969.0390625
2023-01-06 08:05:00,99967.6875
2023-01-06 08:10:00,99967.6875
2023-01-06 08:15:00,99966.3359375
2023-01-06 08:20:00,99964.984375
2023-01-06 08:25:00,99963.6328125
2023-01-06 08:30:00,99962.28125
2023-01-06 08:35:00,99960.9296875
2023-01-06 08:40:00,99959.578125
2023-01-06 08:45:00,99958.2265625
2023-01-06 08:50:00,99956.875
2023-01-06 08:55:00,99955.5234375
2023-01-06 09:00:00,99955.5234375
2023-01-06 09:05:00,99955.5234375
2023-01-06 09:10:00,99955.5234375
2023-01-06 09:15:00,99955.5234375
2023-01-06 09:20:00,99954.171875
2023-01-06 09:25:00,99952.8203125
2023-01-06 09:30:00,99951.46875
2023-01-06 09:35:00,99950.1171875
2023-01-06 09:40:00,99948.765625
2023-01-06 09:45:00,99947.4140625
2023-01-06 09:50:00,99946.0625
2023-01-06 09:55:00,99944.7109375
2023-01-06 10:00:00,99943.359375
2023-01-06 10:05:00,99943.359375
2023-01-06 10:10:00,99943.359375
2023-01-06 10:15:00,99943.359375
2023-01-06 10:20:00,99943.359375
2023-01-06 10:25:00,99943.359375
2023-01-06 10:30:00,99943.359375
2023-01-06 10:35:00,99943.359375
2023-01-06 10:40:00,99943.359375
2023-01-06 10:45:00,99943.359375
2023-01-06 10:50:00,99943.359375
2023-01-06 10:55:00,99943.359375
2023-01-06 11:00:00,99942.0078125
2023-01-06 11:05:00,99942.0078125
2023-01-06 11:10:00,99942.0078125
2023-01-06 11:15:00,99942.0078125
2023-01-06 11:20:00,99942.0078125
2023-01-06 11:25:00,99942.0078125
2023-01-06 11:30:00,99942.0078125
2023-01-06 11:35:00,99942.0078125
2023-01-06 11:40:00,99942.0078125
2023-01-06 11:45:00,99942.0078125
2023-01-06 11:50:00,99942.0078125
2023-01-06 11:55:00,99942.0078125
2023-01-06 12:00:00,99942.0078125
2023-01-06 12:05:00,99942.3125
